tract,total_tweets,miss_home_tract,userwith5_count,total_users,tweets_hometract,tweets_sent_from_home,oddratio_12AM,percent_of_tweets,percent_of_tweets_ht,percent_of_local_tweets_byalltwitter,percent_of_users,percent_of_users_5_tweet,oddratio_1AM,oddratio_2AM,oddratio_3AM,oddratio_4AM,oddratio_5AM,oddratio_6AM,oddratio_7AM,oddratio_8AM,oddratio_9AM,oddratio_10AM,oddratio_11AM,oddratio_12PM,oddratio_1PM,oddratio_2PM,oddratio_3PM,oddratio_4PM,oddratio_5PM,oddratio_6PM,oddratio_7PM,oddratio_8PM,oddratio_9PM,oddratio_10PM,oddratio_11PM,Sunday_oddratio,Monday_oddratio,Tuesday_oddratio,Wednesday_oddratio,Thursday_oddratio,Friday_oddratio,Saturday_oddratio,weekend_oddratio,weekday_oddratio,nighttime_oddratio,daytime_oddratio,local_tweets,percent_of_local_tweets_bytract,local_oddratio_12AM,local_oddratio_1AM,local_oddratio_2AM,local_oddratio_3AM,local_oddratio_4AM,local_oddratio_5AM,local_oddratio_6AM,local_oddratio_7AM,local_oddratio_8AM,local_oddratio_9AM,local_oddratio_10AM,local_oddratio_11AM,local_oddratio_12PM,local_oddratio_1PM,local_oddratio_2PM,local_oddratio_3PM,local_oddratio_4PM,local_oddratio_5PM,local_oddratio_6PM,local_oddratio_7PM,local_oddratio_8PM,local_oddratio_9PM,local_oddratio_10PM,local_oddratio_11PM,local_Sunday_oddratio,local_Monday_oddratio,local_Tuesday_oddratio,local_Wednesday_oddratio,local_Thursday_oddratio,local_Friday_oddratio,local_Saturday_oddratio,local_weekend_oddratio,local_weekday_oddratio,local_nighttime_oddratio,local_daytime_oddratio,neighbor_tweets,neighbor_weekend_oddratio,neighbor_weekday_oddratio,neighbor_nighttime_oddratio,neighbor_daytime_oddratio,other_weekday_oddratio,other_weekend_oddratio,other_daytime_oddratio,other_nighttime_oddratio,other_tweets,percent_of_neighbor_tweets_pertract,percent_of_other_tweets_pertract
36081035300,5741,0,96,384,5741,3650,0.061835917,7.62E-05,7.62E-05,4.84E-05,0.002345411,0.25,0.068280787,0.06375196,0.081518899,0.089183069,0.049991291,0.039888521,0.028740638,0.01288974,0.008186727,0.013934855,0.013586483,0.014457412,0.030482494,0.027869709,0.035533879,0.043198049,0.05242989,0.043198049,0.04476572,0.036927365,0.04075945,0.052604076,0.04598502,0.168263369,0.156941299,0.143354816,0.132032747,0.106427452,0.128200662,0.164779655,0.378679673,0.621320327,0.496429194,0.503570806,3650,0.635777739,0.036927365,0.044068978,0.041978749,0.046333391,0.057829646,0.03832085,0.029263195,0.022818324,0.010799512,0.006619056,0.010973698,0.005748128,0.005748128,0.019682982,0.014631597,0.021424839,0.027521338,0.039191778,0.026998781,0.027869709,0.021599025,0.024908553,0.032398537,0.022121582,0.127329733,0.10973698,0.093537711,0.073680543,0.046681763,0.067061488,0.117749521,0.253440167,0.382337572,0.298205887,0.337571852,534,0.034662951,0.058352203,0.045288277,0.047726877,0.559310225,0.711896882,0.614701272,0.656505835,1557,0.093015154,0.271207107
36081035700,21503,0,193,1807,21503,13690,0.067525462,0.000285304,0.000285304,0.00018164,0.011036867,0.106806862,0.059294052,0.057526857,0.061619309,0.058503465,0.059573083,0.041064038,0.021438869,0.016369809,0.014137562,0.013021439,0.014370088,0.018834581,0.02525229,0.025484816,0.041947635,0.055759661,0.050876622,0.047714272,0.048132819,0.051574199,0.046551644,0.053062363,0.050365065,0.154676092,0.147374785,0.157326885,0.117611496,0.137887737,0.132074594,0.153048412,0.362693578,0.637306422,0.49565177,0.50434823,13690,0.63665535,0.049667488,0.041017532,0.043482305,0.04534251,0.046737665,0.050737106,0.035529926,0.018741571,0.013207459,0.010277636,0.007719853,0.007952379,0.009719574,0.016416314,0.014788634,0.022461982,0.02497326,0.025298796,0.024601218,0.023392085,0.022880528,0.021438869,0.029670279,0.030600381,0.102032275,0.100265079,0.105194624,0.080779426,0.093568339,0.075524345,0.079291262,0.208901084,0.427754267,0.307491978,0.329163373,492,0.007487327,0.015393201,0.011626285,0.011254244,0.556852532,0.783611589,0.659582384,0.680881737,7321,0.022880528,0.340464121
36081035800,14324,0,90,392,14324,12803,0.071139347,0.000190052,0.000190052,0.000169871,0.002394273,0.229591837,0.084124546,0.072535605,0.069743089,0.05822396,0.042166992,0.031066741,0.016615471,0.007190729,0.005794471,0.011449316,0.01347389,0.019547612,0.027925161,0.045867076,0.045797263,0.047612399,0.043144373,0.048380341,0.038955599,0.038676347,0.05124267,0.056408824,0.052918179,0.15617146,0.184166434,0.145908964,0.146886345,0.122591455,0.124336777,0.119938565,0.312971237,0.687028763,0.535744206,0.464255794,12803,0.893814577,0.063390114,0.075328121,0.067229824,0.064297682,0.05222005,0.037489528,0.026808154,0.014032393,0.006352974,0.004537839,0.010402122,0.010192684,0.01612678,0.024853393,0.042446244,0.043004747,0.04356325,0.038955599,0.042865121,0.033719631,0.030857302,0.046565205,0.050684166,0.04789165,0.142557945,0.167411338,0.134250209,0.134529461,0.10611561,0.104300475,0.104649539,0.27045518,0.623359397,0.479963697,0.41385088,207,0.00600391,0.008447361,0.005934097,0.008517174,0.368193242,0.72354091,0.577631946,0.514102206,1314,0.014451271,0.091734152
36081036100,5992,0,66,318,5992,4525,0.067256342,7.95E-05,7.95E-05,6.00E-05,0.001942293,0.20754717,0.06959279,0.077603471,0.070761015,0.080607477,0.050066756,0.01635514,0.013184246,0.008845127,0.007676903,0.004672897,0.022029372,0.073097463,0.045393858,0.037383178,0.03271028,0.037383178,0.035714286,0.037383178,0.039052069,0.032042724,0.037883845,0.045727637,0.057576769,0.152703605,0.132510013,0.1311749,0.1126502,0.135680908,0.150367156,0.184913218,0.409712951,0.590287049,0.497496662,0.502503338,4525,0.755173565,0.04722964,0.053738318,0.060747664,0.056408545,0.07176235,0.039218959,0.012016021,0.009345794,0.005674232,0.005507343,0.002670227,0.019359146,0.06975968,0.039218959,0.028371162,0.025200267,0.027369826,0.024699599,0.025534045,0.02453271,0.021194927,0.022696929,0.025700935,0.037216288,0.107977303,0.107309746,0.102136182,0.093958611,0.103971963,0.105473965,0.134345794,0.298898531,0.456275033,0.349465955,0.40570761,210,0.014519359,0.02052737,0.021194927,0.013851802,0.523197597,0.686582109,0.580440587,0.629339119,1257,0.035046729,0.209779706
36081036300,6408,0,60,334,6408,4900,0.066479401,8.50E-05,8.50E-05,6.50E-05,0.002040019,0.179640719,0.086298377,0.098782772,0.104088639,0.040418227,0.019350811,0.011235955,0.010299625,0.008739076,0.005305868,0.004213483,0.014981273,0.031367041,0.034956305,0.041978777,0.040574282,0.04463171,0.049781523,0.042759051,0.037297129,0.037297129,0.049001248,0.05571161,0.064450687,0.123595506,0.114388265,0.139825218,0.145599251,0.141853933,0.151685393,0.183052434,0.378745318,0.621254682,0.599406991,0.400593009,4900,0.764669164,0.053370787,0.070224719,0.080836454,0.084581773,0.022315855,0.009207241,0.004057428,0.004525593,0.005149813,0.003745318,0.002808989,0.010611735,0.020755306,0.024344569,0.03386392,0.034019975,0.036048689,0.039481898,0.032771536,0.029026217,0.028089888,0.038077403,0.0443196,0.052434457,0.089263421,0.089263421,0.108614232,0.115324594,0.109862672,0.115012484,0.13732834,0.279962547,0.484706617,0.480961298,0.283707865,444,0.026685393,0.042602996,0.025436954,0.043851436,0.472690387,0.69335206,0.672440699,0.493601748,1064,0.06928839,0.166042447
36081036500,4087,0,61,314,4087,2916,0.061658919,5.42E-05,5.42E-05,3.87E-05,0.001917862,0.194267516,0.059701493,0.09077563,0.075850257,0.061169562,0.061658919,0.030829459,0.011010521,0.005382921,0.006361634,0.005138243,0.012723269,0.021531686,0.019329582,0.029850746,0.030340103,0.042329337,0.043552728,0.050648397,0.042818693,0.052605823,0.066307805,0.063616345,0.054807928,0.175678982,0.113286029,0.131147541,0.113530707,0.118179594,0.150966479,0.197210668,0.416687057,0.583312943,0.568142892,0.431857108,2916,0.713481771,0.045265476,0.040861267,0.07266944,0.05162711,0.049425006,0.052116467,0.021042329,0.006116956,0.003914852,0.003670174,0.003425495,0.007585026,0.00831906,0.011255199,0.021042329,0.024712503,0.030584781,0.030584781,0.034744311,0.027403964,0.041105946,0.042574015,0.046244189,0.037191094,0.129190115,0.071446048,0.080499144,0.087839491,0.088573526,0.10888182,0.147051627,0.309762662,0.403719109,0.404942501,0.308539271,210,0.023244434,0.028137999,0.024223147,0.027159286,0.568142892,0.666992904,0.664301444,0.570834353,961,0.051382432,0.235135796
36081036600,6246,0,102,742,6246,3379,0.081011848,8.29E-05,8.29E-05,4.48E-05,0.004532017,0.137466307,0.087095741,0.083893692,0.05907781,0.048511047,0.052193404,0.034261928,0.018251681,0.011367275,0.014089017,0.005443484,0.017931476,0.021133525,0.018892091,0.027697727,0.042747358,0.042106948,0.046910022,0.042587256,0.045308998,0.043868076,0.050432277,0.053314121,0.051873199,0.165225744,0.153858469,0.166026257,0.146013449,0.114473263,0.142170989,0.112231828,0.330611591,0.669388409,0.55587576,0.44412424,3379,0.540986231,0.04739033,0.05971822,0.055715658,0.03634326,0.035542747,0.037303874,0.026256804,0.013928915,0.008805636,0.009125841,0.002241435,0.006243996,0.007684918,0.006564201,0.008805636,0.016650656,0.016170349,0.016970861,0.015209734,0.020973423,0.021133525,0.020973423,0.023695165,0.027537624,0.093820045,0.085494717,0.103426193,0.065001601,0.050752482,0.076048671,0.066442523,0.179955171,0.36103106,0.313480628,0.227505604,250,0.015369837,0.02465578,0.019372398,0.020653218,0.61431316,0.804674992,0.751841178,0.667146974,2617,0.040025616,0.418988152
36081036700,5202,0,65,305,5202,4026,0.067666282,6.90E-05,6.90E-05,5.34E-05,0.001862891,0.213114754,0.077662438,0.05324875,0.060553633,0.070165321,0.067474048,0.055555556,0.038831219,0.018069973,0.013456363,0.009034987,0.013456363,0.008650519,0.017877739,0.021145713,0.0301807,0.030757401,0.039600154,0.038831219,0.043637063,0.0455594,0.048058439,0.063052672,0.067474048,0.133794694,0.126682045,0.14379085,0.129565552,0.149173395,0.15916955,0.157823914,0.378508266,0.621491734,0.526912726,0.473087274,4026,0.773933103,0.046136101,0.066705113,0.041522491,0.052095348,0.057477893,0.057093426,0.049788543,0.033833141,0.015955402,0.011918493,0.006728181,0.008073818,0.004036909,0.013648597,0.015570934,0.021337947,0.019607843,0.028066128,0.028258362,0.028450596,0.03479431,0.033064206,0.045751634,0.054017686,0.10745867,0.093233372,0.095155709,0.101499423,0.125144175,0.130142253,0.1212995,0.300269127,0.473663975,0.402537486,0.371395617,389,0.013648597,0.061130334,0.040176855,0.034602076,0.46520569,0.686082276,0.594002307,0.557285659,787,0.074778931,0.151287966
36081036800,4391,0,45,199,4391,3572,0.060578456,5.83E-05,5.83E-05,4.74E-05,0.00121546,0.226130653,0.069915737,0.073104077,0.062855841,0.06467775,0.075836939,0.055568208,0.032794352,0.024368026,0.009792758,0.009337281,0.009565019,0.013664313,0.020268731,0.023229333,0.030289228,0.058528809,0.06946026,0.041220679,0.04258711,0.046686404,0.02527898,0.036893646,0.043498064,0.152129355,0.158506035,0.10726486,0.176269642,0.117968572,0.148030061,0.139831473,0.36597586,0.63402414,0.461398315,0.538601685,3572,0.813482123,0.035982692,0.050330221,0.059212025,0.051696652,0.057845593,0.072420861,0.053290822,0.032338875,0.02368481,0.009792758,0.007970849,0.005010248,0.008881804,0.013664313,0.01730813,0.023457071,0.050785698,0.061261672,0.035982692,0.031883398,0.0378046,0.019130039,0.028239581,0.025506718,0.119335003,0.137554088,0.089501253,0.153495787,0.087223867,0.115007971,0.111364154,0.292871783,0.520610339,0.339785926,0.473696197,220,0.024140287,0.025962195,0.042359371,0.007743111,0.453427465,0.68298793,0.518560692,0.617854703,599,0.050102482,0.136415395
36081037100,4304,0,35,454,4304,3260,0.051579926,5.71E-05,5.71E-05,4.33E-05,0.002772959,0.077092511,0.046236059,0.060641264,0.093401487,0.112685874,0.100371747,0.056226766,0.035548327,0.017193309,0.004414498,0.016496283,0.011152416,0.017890335,0.018819703,0.021143123,0.033457249,0.034386617,0.032295539,0.039033457,0.041124535,0.039498141,0.034386617,0.047165428,0.034851301,0.098280669,0.127091078,0.157760223,0.12383829,0.1366171,0.161942379,0.19447026,0.403113383,0.596886617,0.448884758,0.551115242,3260,0.757434944,0.037871747,0.032295539,0.045306691,0.082481413,0.099674721,0.091078067,0.049488848,0.031830855,0.014405204,0.002091078,0.007434944,0.004879182,0.007202602,0.011849442,0.01394052,0.021607807,0.024395911,0.024163569,0.029972119,0.025325279,0.024163569,0.022537175,0.029739777,0.023698885,0.060408922,0.093169145,0.125464684,0.090845725,0.105715613,0.130111524,0.151719331,0.316449814,0.44098513,0.323420074,0.43401487,333,0.020446097,0.056923792,0.034618959,0.042750929,0.502091078,0.663104089,0.523234201,0.641960967,711,0.077369888,0.165195167
36081037300,6638,0,85,820,6638,4008,0.048809882,8.81E-05,8.81E-05,5.32E-05,0.005008429,0.103658537,0.064175957,0.070352516,0.069297981,0.058300693,0.060108466,0.044139801,0.032991865,0.023501055,0.009038867,0.018529678,0.015215426,0.020036155,0.018981621,0.02515818,0.047002109,0.057547454,0.052576077,0.050165713,0.049864417,0.041880084,0.036155469,0.043235914,0.042934619,0.156673697,0.14899066,0.159234709,0.116149443,0.148538716,0.117806568,0.152606207,0.360801446,0.639198554,0.466706839,0.533293161,4008,0.603796324,0.026212715,0.036908707,0.041729437,0.040976198,0.039921663,0.042783971,0.029075023,0.021241338,0.014462187,0.003615547,0.015215426,0.010244049,0.011449232,0.010093402,0.012503766,0.031184092,0.043989153,0.031636035,0.027417897,0.029978909,0.027719193,0.014763483,0.020940042,0.01973486,0.10274179,0.097770413,0.118107864,0.06869539,0.09385357,0.053329316,0.069297981,0.188159084,0.41563724,0.258963543,0.344832781,103,0.006025911,0.00949081,0.008285628,0.007231094,0.574871949,0.805815005,0.647936125,0.732750829,2527,0.015516722,0.380686954
36081037500,8946,0,158,991,8946,4590,0.057791192,0.000118696,0.000118696,6.09E-05,0.006052869,0.159434914,0.056338028,0.0657277,0.061815336,0.064050973,0.041247485,0.032304941,0.021350324,0.01799687,0.00927789,0.008495417,0.018667561,0.031075341,0.026604069,0.02727476,0.036776213,0.056226246,0.045159848,0.041023921,0.05086072,0.058126537,0.064609882,0.053431701,0.053767047,0.149228706,0.125419182,0.126537,0.133691035,0.128996199,0.170243684,0.165884194,0.409233177,0.590766823,0.522468142,0.477531858,4590,0.513078471,0.029063268,0.028727923,0.042700648,0.043035994,0.049295775,0.033310977,0.02604516,0.018108652,0.016096579,0.00681869,0.002794545,0.008495417,0.016096579,0.010283926,0.008718981,0.016096579,0.026380505,0.01799687,0.017437961,0.019561815,0.018443997,0.018891125,0.016431925,0.022244579,0.083836351,0.0644981,0.069863626,0.06885759,0.050525374,0.089872569,0.08562486,0.221663313,0.291415158,0.239101274,0.273977197,1338,0.069528281,0.08003577,0.091772859,0.057791192,0.628549072,0.708808406,0.668231612,0.669125866,3018,0.149564051,0.337357478
36081037600,11321,0,100,331,11321,6388,0.059358714,0.000150208,0.000150208,8.48E-05,0.002021695,0.302114804,0.063068634,0.066690222,0.05971204,0.053705503,0.059800371,0.054588817,0.037275859,0.025351117,0.011924742,0.015899656,0.009804788,0.010334776,0.014486353,0.028884374,0.047522304,0.051408886,0.059535377,0.06033036,0.046550658,0.037099196,0.038954156,0.042399081,0.045314018,0.126137267,0.192827489,0.146541825,0.118010776,0.118717428,0.132762123,0.165003092,0.366487059,0.633512941,0.459146718,0.540853282,6388,0.564261108,0.029149368,0.041869093,0.04045579,0.035420899,0.027824397,0.028354386,0.027912729,0.023937815,0.017666284,0.007243176,0.011659747,0.005829874,0.005388217,0.008303153,0.01740129,0.027206077,0.032859288,0.035685893,0.032152637,0.02367282,0.021994523,0.017842947,0.019609575,0.024821129,0.068810176,0.102376115,0.083914849,0.067308542,0.0815299,0.080823249,0.079498278,0.199717339,0.364543768,0.254836145,0.309424962,1473,0.04416571,0.085946471,0.070400141,0.05971204,0.549509761,0.756116951,0.630862998,0.674763713,3460,0.130112181,0.305626711
36081037700,3466,0,78,330,3466,1889,0.066070398,4.60E-05,4.60E-05,2.51E-05,0.002015587,0.236363636,0.065493364,0.054818234,0.051644547,0.070975188,0.053375649,0.041834968,0.027986151,0.016156953,0.009809579,0.009809579,0.01067513,0.022792845,0.024812464,0.030582804,0.040103866,0.050490479,0.049624928,0.045297173,0.048759377,0.051644547,0.050490479,0.050201962,0.056549336,0.15983843,0.124927871,0.150317369,0.114541258,0.150317369,0.136757069,0.163300635,0.388055395,0.611944605,0.495672245,0.504327755,1889,0.545008656,0.033179458,0.034622043,0.02423543,0.026543566,0.046739758,0.031736872,0.018465089,0.013271783,0.009232545,0.00577034,0.006635892,0.003750721,0.011252164,0.010386613,0.015579919,0.023369879,0.032313907,0.029140219,0.0271206,0.027986151,0.031159838,0.028563185,0.024812464,0.029140219,0.090305828,0.082804385,0.084535488,0.07270629,0.088286209,0.060877092,0.065493364,0.173398731,0.371609925,0.260242354,0.284766301,668,0.088863243,0.103866128,0.084535488,0.108193883,0.524523947,0.737738027,0.607039815,0.655222158,909,0.192729371,0.262261973
36081037900,9718,0,116,517,9718,7225,0.063696234,0.000128939,0.000128939,9.59E-05,0.003157753,0.224371373,0.0674007,0.062049804,0.070693558,0.067297798,0.04548261,0.038279481,0.033751801,0.01234822,0.011319201,0.009672772,0.014097551,0.01965425,0.019448446,0.024490636,0.029429924,0.041057831,0.04270426,0.047643548,0.039925911,0.055978596,0.058859848,0.051039308,0.073677711,0.114735542,0.131096934,0.125437333,0.140872608,0.14159292,0.179152089,0.167112575,0.383515127,0.616484873,0.543321671,0.456678329,7225,0.743465734,0.043527475,0.049084174,0.044762297,0.054640873,0.050524799,0.034060506,0.026137065,0.030253139,0.00843795,0.00956987,0.007614736,0.008232147,0.015846882,0.015229471,0.018831035,0.022947108,0.028709611,0.031282157,0.034883721,0.028503807,0.045997119,0.045276806,0.038073678,0.051039308,0.083967895,0.104239555,0.090656514,0.10279893,0.109590451,0.131096934,0.121115456,0.277423338,0.466042396,0.400905536,0.342560198,952,0.030767648,0.067194896,0.055978596,0.041983947,0.466762708,0.691809014,0.615455855,0.543115867,1541,0.097962544,0.158571723
36081038100,10501,0,96,633,10501,8034,0.061422722,0.000139328,0.000139328,0.000106596,0.003866263,0.151658768,0.062946386,0.062946386,0.065898486,0.064089134,0.045709932,0.036091801,0.027235501,0.016760309,0.00876107,0.012379773,0.011046567,0.011808399,0.019236263,0.023807256,0.027521188,0.044852871,0.052185506,0.050947529,0.050376155,0.058470622,0.060756118,0.065136654,0.05961337,0.144081516,0.142272165,0.134082468,0.140081897,0.151414151,0.150747548,0.137320255,0.353109228,0.646890772,0.547566898,0.452433102,8034,0.765069993,0.047233597,0.047519284,0.045043329,0.050757071,0.052566422,0.03523474,0.027616417,0.020855157,0.014474812,0.005428054,0.006666032,0.007523093,0.007713551,0.012475002,0.017426912,0.021045615,0.034091991,0.040853252,0.039710504,0.040948481,0.047709742,0.045519474,0.050947529,0.045709932,0.114750976,0.110084754,0.106846967,0.110846586,0.117893534,0.106466051,0.098181126,0.257213599,0.507856395,0.421388439,0.343681554,989,0.031044662,0.063136844,0.048662032,0.045519474,0.429006761,0.711741739,0.610798972,0.529949529,1478,0.094181507,0.1407485
36081038301,5076,0,113,1498,5076,1589,0.055161545,6.73E-05,6.73E-05,2.11E-05,0.009149544,0.075433912,0.051615445,0.058904649,0.065602837,0.051024429,0.046690307,0.026595745,0.018518519,0.009062254,0.001379039,0.012608353,0.022261623,0.023049645,0.033884949,0.038022065,0.03644602,0.051024429,0.045902285,0.045902285,0.057525611,0.070527975,0.0571316,0.057525611,0.063632782,0.103821907,0.15464933,0.167060678,0.17572892,0.124901497,0.169227738,0.104609929,0.331363278,0.668636722,0.537628054,0.462371946,1589,0.313041765,0.015169425,0.016351458,0.029747833,0.039007092,0.033293932,0.035460993,0.02285264,0.013987392,0.006107171,,,0.000591017,0.003152088,0.005319149,0.008077226,0.004137116,0.012214342,0.01142632,0.00748621,0.00748621,0.015563436,0.008865248,0.006304177,0.010441292,0.015957447,0.070133964,0.077620173,0.073680063,0.038613081,0.037037037,,0.04393223,0.269109535,0.14893617,0.164105595,308,0.032308905,0.028368794,0.034475965,0.026201734,0.702521671,0.923758865,0.809692671,0.816587864,3179,0.060677699,0.626280536
36081038302,99530,0.000258901,3822,19230,99504,20734,0.093137747,0.001320572,0.001320227,0.0002751,0.117453764,0.19875195,0.077423892,0.052215412,0.034190696,0.021149402,0.01381493,0.007977494,0.005254697,0.003456244,0.003657189,0.005114036,0.011534211,0.016376972,0.02339998,0.03099568,0.041454838,0.055993168,0.068682809,0.062222445,0.063207073,0.064161559,0.059358987,0.078026726,0.106922536,0.120858033,0.124424797,0.135165277,0.122686627,0.120486286,0.184677987,0.19142972,0.424826685,0.57490204,0.62864463,0.371084095,20734,0.2083191,0.018587361,0.016778861,0.014196725,0.010549583,0.006952678,0.005013564,0.002592183,0.001135336,0.000452125,0.000261228,0.0003617,0.001557319,0.0021702,0.00524465,0.007364614,0.009675475,0.011875816,0.012860444,0.011855722,0.012488697,0.012790114,0.012408319,0.013774741,0.017371647,0.02708731,0.025067819,0.027479152,0.027579624,0.028142269,0.031407616,0.04155531,0.083572792,0.124746308,0.128946046,0.079373053,3604,0.013945544,0.022264644,0.019582036,0.016628152,0.852989049,0.902481664,0.903998794,0.851471918,75192,0.036210188,0.755470712
36081038400,2625,0,51,214,2625,1705,0.068571429,3.48E-05,3.48E-05,2.26E-05,0.001307078,0.238317757,0.064761905,0.075809524,0.071238095,0.068571429,0.053333333,0.032,0.045333333,0.030857143,0.034666667,0.006095238,0.019428571,0.019047619,0.031238095,0.024761905,0.039238095,0.03352381,0.034666667,0.036571429,0.045333333,0.03847619,0.04152381,0.034285714,0.050666667,0.165333333,0.152380952,0.122666667,0.113142857,0.153142857,0.123047619,0.170285714,0.355428571,0.644571429,0.490666667,0.509333333,1705,0.64952381,0.054095238,0.051809524,0.061714286,0.053333333,0.05752381,0.037714286,0.018285714,0.016380952,0.009142857,0.012190476,0.001904762,0.003809524,0.009142857,0.017904762,0.016380952,0.019047619,0.023238095,0.027047619,0.026285714,0.024,0.027809524,0.024,0.019809524,0.036952381,0.12,0.10552381,0.084571429,0.074666667,0.088,0.068190476,0.108571429,0.21447619,0.435047619,0.35352381,0.296,339,0.03352381,0.095619048,0.038095238,0.091047619,0.469333333,0.752,0.612952381,0.608380952,581,0.129142857,0.221333333
36081039400,3625,0,68,334,3625,1792,0.065655172,4.81E-05,4.81E-05,2.38E-05,0.002040019,0.203592814,0.06262069,0.056827586,0.050758621,0.037241379,0.042206897,0.029793103,0.020965517,0.009103448,0.00662069,0.011310345,0.015448276,0.039724138,0.041655172,0.054068966,0.06262069,0.041103448,0.050758621,0.040551724,0.037241379,0.060965517,0.048551724,0.04137931,0.072827586,0.15337931,0.177103448,0.120551724,0.134896552,0.128551724,0.128827586,0.156689655,0.365241379,0.634758621,0.496827586,0.503172414,1792,0.494344828,0.030068966,0.03337931,0.030344828,0.030896552,0.02262069,0.026758621,0.01737931,0.012689655,0.004965517,0.003862069,0.006068966,0.006344828,0.013241379,0.022068966,0.034758621,0.035310345,0.020965517,0.02262069,0.019034483,0.016275862,0.014344828,0.020413793,0.019586207,0.030344828,0.080827586,0.112275862,0.068413793,0.078068966,0.061793103,0.052413793,0.040551724,0.130758621,0.363586207,0.225655172,0.268689655,331,0.039724138,0.051586207,0.03862069,0.052689655,0.584827586,0.829517241,0.67862069,0.735724138,1502,0.091310345,0.414344828
36081039800,3373,0,34,216,3373,2557,0.049510821,4.48E-05,4.48E-05,3.39E-05,0.001319293,0.157407407,0.073821524,0.062555588,0.049510821,0.060480285,0.056329677,0.045953157,0.023717759,0.014527127,0.006225912,0.0074118,0.035576638,0.02697895,0.024310703,0.038244886,0.054254373,0.060776757,0.070856804,0.045063741,0.034094278,0.047731989,0.039430774,0.038244886,0.03439075,0.129261785,0.124518233,0.176697302,0.111473466,0.151497184,0.129558257,0.176993774,0.379780611,0.620219389,0.429291432,0.570708568,2557,0.758078862,0.03735547,0.06285206,0.044767269,0.03735547,0.051289653,0.047139045,0.040023718,0.020160095,0.012748295,0.004150608,0.006522384,0.030536614,0.021938927,0.015713015,0.03142603,0.03883783,0.044174326,0.056922621,0.030536614,0.017788319,0.033797806,0.025200119,0.025496591,0.021345983,0.098132227,0.098132227,0.128372369,0.083901571,0.118885265,0.092795731,0.137859472,0.29143196,0.466646902,0.305959087,0.452119775,342,0.03439075,0.067002668,0.047139045,0.054254373,0.46635043,0.67417729,0.493625852,0.646901868,474,0.101393418,0.14052772
36081039900,5766,0,99,1131,5766,1722,0.06867846,7.65E-05,7.65E-05,2.28E-05,0.006907967,0.087533156,0.077176552,0.082379466,0.061567811,0.046305931,0.036767256,0.024280264,0.016129032,0.004682622,0.004682622,0.013527575,0.020464794,0.020117933,0.022545959,0.039889005,0.028442595,0.031564343,0.044571627,0.032951786,0.058272633,0.059139785,0.0763094,0.071453347,0.058099202,0.202046479,0.159556018,0.134755463,0.137010059,0.133368019,0.130419702,0.102844259,0.311307666,0.688692334,0.613076656,0.386923344,1722,0.298647242,0.028269164,0.031044051,0.031217482,0.035379813,0.024453694,0.019424211,0.015782171,0.006416927,0.001907735,0.000693722,0.002254596,0.001734305,0.001907735,0.00364204,0.004682622,0.008151231,0.008498092,0.008671523,0.006590357,0.006937218,0.00780437,0.009365245,0.012486993,0.021331946,0.046305931,0.055324315,0.047866805,0.046305931,0.048733958,0.033818939,0.020291363,0.070239334,0.228407908,0.183836282,0.114810961,305,0.013874436,0.039021852,0.032084634,0.020811655,0.732570239,0.91588623,0.864377385,0.784079084,3739,0.052896289,0.648456469
36081040000,5041,0,26,150,5041,4472,0.035905574,6.69E-05,6.69E-05,5.93E-05,0.000916176,0.173333333,0.059313628,0.074191629,0.096409443,0.110890696,0.104146003,0.071612775,0.060305495,0.016861734,0.012894267,0.008133307,0.003372347,0.007934934,0.009323547,0.01428288,0.023408054,0.042650268,0.034120214,0.035707201,0.041261654,0.033525094,0.035508828,0.028367387,0.039873041,0.159690538,0.130331283,0.123189843,0.123983337,0.13548899,0.13310851,0.194207499,0.424122198,0.575877802,0.444356279,0.555643721,4472,0.88712557,0.032533228,0.053957548,0.069827415,0.091648482,0.105336243,0.100773656,0.066058322,0.058718508,0.01606824,0.01130728,0.00654632,0.000793493,0.0029756,0.006943067,0.01071216,0.018051974,0.035905574,0.026978774,0.030152747,0.036103948,0.025986907,0.026582027,0.021821067,0.031342988,0.148383257,0.110097203,0.109502083,0.11644515,0.12061099,0.110295576,0.171791311,0.374528863,0.512596707,0.38980361,0.49732196,153,0.012100774,0.018250347,0.012695894,0.017655227,0.469152946,0.613370363,0.485022813,0.597500496,416,0.030351121,0.082523309
